[run number],number-of-tasks,vicinity-radius,self-conscious-coeff,dependence-exponent,number-of-people,initial-patience,willingness-to-help,[step]
758,100,10,1,1,15,50,50,153
754,100,10,1,1,7,50,50,195
762,100,10,1,1,23,50,50,81
763,100,10,1,1,25,50,50,96
765,100,10,1,1,29,50,50,112
766,100,10,1,1,31,50,50,103
764,100,10,1,1,27,50,50,113
752,100,10,1,1,3,50,50,290
768,100,10,1,1,35,50,50,96
767,100,10,1,1,33,50,50,88
772,100,10,1,1,43,50,50,77
770,100,10,1,1,39,50,50,82
769,100,10,1,1,37,50,50,88
771,100,10,1,1,41,50,50,81
777,100,10,1,1,53,50,50,61
774,100,10,1,1,47,50,50,90
775,100,10,1,1,49,50,50,82
773,100,10,1,1,45,50,50,98
776,100,10,1,1,51,50,50,87
778,100,10,1,1,55,50,50,74
779,100,10,1,1,57,50,50,69
780,100,10,1,1,59,50,50,82
784,100,10,1,1,67,50,50,67
781,100,10,1,1,61,50,50,91
785,100,10,1,1,69,50,50,67
782,100,10,1,1,63,50,50,72
783,100,10,1,1,65,50,50,81
786,100,10,1,1,71,50,50,81
788,100,10,1,1,75,50,50,85
792,100,10,1,1,83,50,50,62
789,100,10,1,1,77,50,50,78
790,100,10,1,1,79,50,50,79
787,100,10,1,1,73,50,50,75
791,100,10,1,1,81,50,50,71
793,100,10,1,1,85,50,50,66
794,100,10,1,1,87,50,50,72
795,100,10,1,1,89,50,50,87
797,100,10,1,1,93,50,50,72
796,100,10,1,1,91,50,50,88
798,100,10,1,1,95,50,50,79
799,100,10,1,1,97,50,50,80
800,100,10,1,1,99,50,50,83
808,100,10,1,1,15,100,50,98
807,100,10,1,1,13,100,50,115
804,100,10,1,1,7,100,50,136
809,100,10,1,1,17,100,50,99
806,100,10,1,1,11,100,50,140
805,100,10,1,1,9,100,50,172
813,100,10,1,1,25,100,50,78
751,100,10,1,1,1,50,50,568
811,100,10,1,1,21,100,50,93
802,100,10,1,1,3,100,50,216
815,100,10,1,1,29,100,50,75
810,100,10,1,1,19,100,50,134
814,100,10,1,1,27,100,50,95
803,100,10,1,1,5,100,50,199
818,100,10,1,1,35,100,50,76
812,100,10,1,1,23,100,50,140
816,100,10,1,1,31,100,50,109
820,100,10,1,1,39,100,50,79
817,100,10,1,1,33,100,50,132
821,100,10,1,1,41,100,50,76
819,100,10,1,1,37,100,50,101
822,100,10,1,1,43,100,50,73
824,100,10,1,1,47,100,50,75
825,100,10,1,1,49,100,50,86
823,100,10,1,1,45,100,50,103
828,100,10,1,1,55,100,50,72
827,100,10,1,1,53,100,50,80
829,100,10,1,1,57,100,50,86
831,100,10,1,1,61,100,50,76
826,100,10,1,1,51,100,50,92
830,100,10,1,1,59,100,50,82
836,100,10,1,1,71,100,50,62
833,100,10,1,1,65,100,50,90
832,100,10,1,1,63,100,50,93
835,100,10,1,1,69,100,50,72
834,100,10,1,1,67,100,50,91
837,100,10,1,1,73,100,50,82
839,100,10,1,1,77,100,50,74
838,100,10,1,1,75,100,50,97
842,100,10,1,1,83,100,50,92
841,100,10,1,1,81,100,50,86
840,100,10,1,1,79,100,50,107
845,100,10,1,1,89,100,50,87
846,100,10,1,1,91,100,50,78
848,100,10,1,1,95,100,50,79
847,100,10,1,1,93,100,50,86
850,100,10,1,1,99,100,50,68
843,100,10,1,1,85,100,50,114
849,100,10,1,1,97,100,50,71
844,100,10,1,1,87,100,50,106
801,100,10,1,1,1,100,50,537
855,100,10,1,1,9,200,50,112
859,100,10,1,1,17,200,50,86
853,100,10,1,1,5,200,50,194
863,100,10,1,1,25,200,50,87
857,100,10,1,1,13,200,50,121
861,100,10,1,1,21,200,50,103
862,100,10,1,1,23,200,50,93
864,100,10,1,1,27,200,50,105
858,100,10,1,1,15,200,50,112
854,100,10,1,1,7,200,50,218
865,100,10,1,1,29,200,50,131
860,100,10,1,1,19,200,50,130
856,100,10,1,1,11,200,50,164
852,100,10,1,1,3,200,50,272
868,100,10,1,1,35,200,50,71
866,100,10,1,1,31,200,50,94
870,100,10,1,1,39,200,50,77
871,100,10,1,1,41,200,50,71
867,100,10,1,1,33,200,50,91
869,100,10,1,1,37,200,50,92
874,100,10,1,1,47,200,50,82
875,100,10,1,1,49,200,50,83
872,100,10,1,1,43,200,50,94
877,100,10,1,1,53,200,50,82
873,100,10,1,1,45,200,50,99
876,100,10,1,1,51,200,50,87
879,100,10,1,1,57,200,50,79
878,100,10,1,1,55,200,50,78
880,100,10,1,1,59,200,50,63
881,100,10,1,1,61,200,50,77
883,100,10,1,1,65,200,50,72
886,100,10,1,1,71,200,50,71
882,100,10,1,1,63,200,50,87
884,100,10,1,1,67,200,50,77
885,100,10,1,1,69,200,50,82
888,100,10,1,1,75,200,50,75
891,100,10,1,1,81,200,50,72
889,100,10,1,1,77,200,50,83
887,100,10,1,1,73,200,50,100
892,100,10,1,1,83,200,50,91
890,100,10,1,1,79,200,50,92
893,100,10,1,1,85,200,50,81
894,100,10,1,1,87,200,50,93
895,100,10,1,1,89,200,50,77
896,100,10,1,1,91,200,50,78
897,100,10,1,1,93,200,50,84
900,100,10,1,1,99,200,50,77
898,100,10,1,1,95,200,50,88
851,100,10,1,1,1,200,50,559
899,100,10,1,1,97,200,50,88
909,100,10,1,1,17,5,50,118
906,100,10,1,1,11,5,50,141
907,100,10,1,1,13,5,50,145
904,100,10,1,1,7,5,50,198
910,100,10,1,1,19,5,50,146
903,100,10,1,1,5,5,50,208
908,100,10,1,1,15,5,50,136
905,100,10,1,1,9,5,50,183
912,100,10,1,1,23,5,50,100
911,100,10,1,1,21,5,50,134
914,100,10,1,1,27,5,50,106
902,100,10,1,1,3,5,50,225
915,100,10,1,1,29,5,50,117
913,100,10,1,1,25,5,50,141
916,100,10,1,1,31,5,50,122
917,100,10,1,1,33,5,50,105
918,100,10,1,1,35,5,50,120
919,100,10,1,1,37,5,50,105
920,100,10,1,1,39,5,50,117
922,100,10,1,1,43,5,50,108
923,100,10,1,1,45,5,50,112
921,100,10,1,1,41,5,50,137
924,100,10,1,1,47,5,50,126
927,100,10,1,1,53,5,50,125
925,100,10,1,1,49,5,50,123
926,100,10,1,1,51,5,50,125
928,100,10,1,1,55,5,50,125
930,100,10,1,1,59,5,50,106
929,100,10,1,1,57,5,50,129
931,100,10,1,1,61,5,50,121
932,100,10,1,1,63,5,50,136
937,100,10,1,1,73,5,50,95
936,100,10,1,1,71,5,50,109
934,100,10,1,1,67,5,50,131
935,100,10,1,1,69,5,50,123
933,100,10,1,1,65,5,50,144
901,100,10,1,1,1,5,50,564
939,100,10,1,1,77,5,50,117
942,100,10,1,1,83,5,50,102
940,100,10,1,1,79,5,50,106
941,100,10,1,1,81,5,50,115
938,100,10,1,1,75,5,50,131
943,100,10,1,1,85,5,50,118
945,100,10,1,1,89,5,50,113
944,100,10,1,1,87,5,50,130
946,100,10,1,1,91,5,50,106
956,100,10,1,1,11,10,50,118
957,100,10,1,1,13,10,50,104
958,100,10,1,1,15,10,50,105
953,100,10,1,1,5,10,50,197
948,100,10,1,1,95,5,50,98
955,100,10,1,1,9,10,50,152
959,100,10,1,1,17,10,50,99
947,100,10,1,1,93,5,50,116
954,100,10,1,1,7,10,50,167
960,100,10,1,1,19,10,50,94
950,100,10,1,1,99,5,50,121
952,100,10,1,1,3,10,50,282
961,100,10,1,1,21,10,50,108
949,100,10,1,1,97,5,50,128
963,100,10,1,1,25,10,50,97
964,100,10,1,1,27,10,50,84
962,100,10,1,1,23,10,50,110
967,100,10,1,1,33,10,50,86
965,100,10,1,1,29,10,50,118
968,100,10,1,1,35,10,50,88
971,100,10,1,1,41,10,50,75
966,100,10,1,1,31,10,50,111
969,100,10,1,1,37,10,50,91
970,100,10,1,1,39,10,50,94
972,100,10,1,1,43,10,50,87
976,100,10,1,1,51,10,50,82
973,100,10,1,1,45,10,50,117
974,100,10,1,1,47,10,50,112
977,100,10,1,1,53,10,50,95
975,100,10,1,1,49,10,50,120
978,100,10,1,1,55,10,50,101
982,100,10,1,1,63,10,50,83
979,100,10,1,1,57,10,50,105
981,100,10,1,1,61,10,50,85
983,100,10,1,1,65,10,50,88
980,100,10,1,1,59,10,50,99
985,100,10,1,1,69,10,50,97
984,100,10,1,1,67,10,50,92
987,100,10,1,1,73,10,50,101
986,100,10,1,1,71,10,50,99
991,100,10,1,1,81,10,50,87
988,100,10,1,1,75,10,50,92
989,100,10,1,1,77,10,50,91
993,100,10,1,1,85,10,50,72
992,100,10,1,1,83,10,50,81
990,100,10,1,1,79,10,50,94
951,100,10,1,1,1,10,50,561
994,100,10,1,1,87,10,50,84
996,100,10,1,1,91,10,50,94
998,100,10,1,1,95,10,50,92
995,100,10,1,1,89,10,50,116
997,100,10,1,1,93,10,50,111
1007,100,10,1,1,13,20,50,90
999,100,10,1,1,97,10,50,91
1000,100,10,1,1,99,10,50,89
1008,100,10,1,1,15,20,50,98
1009,100,10,1,1,17,20,50,101
1005,100,10,1,1,9,20,50,145
1006,100,10,1,1,11,20,50,188
1003,100,10,1,1,5,20,50,171
1004,100,10,1,1,7,20,50,168
1010,100,10,1,1,19,20,50,113
1011,100,10,1,1,21,20,50,92
1014,100,10,1,1,27,20,50,67
1012,100,10,1,1,23,20,50,89
1017,100,10,1,1,33,20,50,74
1013,100,10,1,1,25,20,50,95
1015,100,10,1,1,29,20,50,86
1016,100,10,1,1,31,20,50,93
1020,100,10,1,1,39,20,50,85
1018,100,10,1,1,35,20,50,97
1019,100,10,1,1,37,20,50,106
1021,100,10,1,1,41,20,50,90
1022,100,10,1,1,43,20,50,105
1023,100,10,1,1,45,20,50,88
1024,100,10,1,1,47,20,50,93
1025,100,10,1,1,49,20,50,85
1026,100,10,1,1,51,20,50,80
1027,100,10,1,1,53,20,50,85
1031,100,10,1,1,61,20,50,65
1029,100,10,1,1,57,20,50,77
1028,100,10,1,1,55,20,50,83
1002,100,10,1,1,3,20,50,396
1030,100,10,1,1,59,20,50,85
1032,100,10,1,1,63,20,50,81
1034,100,10,1,1,67,20,50,76
1033,100,10,1,1,65,20,50,85
1035,100,10,1,1,69,20,50,69
1036,100,10,1,1,71,20,50,71
1039,100,10,1,1,77,20,50,85
1037,100,10,1,1,73,20,50,90
1038,100,10,1,1,75,20,50,83
1040,100,10,1,1,79,20,50,76
1041,100,10,1,1,81,20,50,80
1043,100,10,1,1,85,20,50,90
1042,100,10,1,1,83,20,50,86
1045,100,10,1,1,89,20,50,83
1044,100,10,1,1,87,20,50,95
1047,100,10,1,1,93,20,50,67
1046,100,10,1,1,91,20,50,82
1048,100,10,1,1,95,20,50,81
1049,100,10,1,1,97,20,50,80
1050,100,10,1,1,99,20,50,81
1001,100,10,1,1,1,20,50,575
1055,100,10,1,1,9,50,50,162
1060,100,10,1,1,19,50,50,103
1058,100,10,1,1,15,50,50,100
1057,100,10,1,1,13,50,50,120
1061,100,10,1,1,21,50,50,116
1056,100,10,1,1,11,50,50,162
1054,100,10,1,1,7,50,50,176
1059,100,10,1,1,17,50,50,124
1064,100,10,1,1,27,50,50,78
1062,100,10,1,1,23,50,50,102
1063,100,10,1,1,25,50,50,87
1065,100,10,1,1,29,50,50,82
1053,100,10,1,1,5,50,50,231
1066,100,10,1,1,31,50,50,95
1067,100,10,1,1,33,50,50,80
1068,100,10,1,1,35,50,50,93
1071,100,10,1,1,41,50,50,83
1070,100,10,1,1,39,50,50,82
1069,100,10,1,1,37,50,50,89
1072,100,10,1,1,43,50,50,74
1074,100,10,1,1,47,50,50,75
1052,100,10,1,1,3,50,50,271
1075,100,10,1,1,49,50,50,74
1073,100,10,1,1,45,50,50,78
1077,100,10,1,1,53,50,50,77
1076,100,10,1,1,51,50,50,103
1079,100,10,1,1,57,50,50,86
1078,100,10,1,1,55,50,50,90
1080,100,10,1,1,59,50,50,81
1081,100,10,1,1,61,50,50,75
1085,100,10,1,1,69,50,50,61
1084,100,10,1,1,67,50,50,79
1082,100,10,1,1,63,50,50,84
1087,100,10,1,1,73,50,50,73
1090,100,10,1,1,79,50,50,72
1088,100,10,1,1,75,50,50,71
1091,100,10,1,1,81,50,50,77
1086,100,10,1,1,71,50,50,88
1089,100,10,1,1,77,50,50,94
1083,100,10,1,1,65,50,50,84
1093,100,10,1,1,85,50,50,88
1094,100,10,1,1,87,50,50,78
1095,100,10,1,1,89,50,50,76
1092,100,10,1,1,83,50,50,84
1098,100,10,1,1,95,50,50,70
1051,100,10,1,1,1,50,50,565
1096,100,10,1,1,91,50,50,88
1097,100,10,1,1,93,50,50,86
1099,100,10,1,1,97,50,50,86
1100,100,10,1,1,99,50,50,82
1106,100,10,1,1,11,100,50,123
1105,100,10,1,1,9,100,50,143
1104,100,10,1,1,7,100,50,154
1108,100,10,1,1,15,100,50,115
1110,100,10,1,1,19,100,50,111
1109,100,10,1,1,17,100,50,110
1107,100,10,1,1,13,100,50,112
1103,100,10,1,1,5,100,50,195
1112,100,10,1,1,23,100,50,94
1113,100,10,1,1,25,100,50,82
1114,100,10,1,1,27,100,50,81
1116,100,10,1,1,31,100,50,62
1111,100,10,1,1,21,100,50,114
1115,100,10,1,1,29,100,50,96
1117,100,10,1,1,33,100,50,80
1118,100,10,1,1,35,100,50,102
1121,100,10,1,1,41,100,50,77
1120,100,10,1,1,39,100,50,83
1119,100,10,1,1,37,100,50,88
1123,100,10,1,1,45,100,50,78
1122,100,10,1,1,43,100,50,95
1124,100,10,1,1,47,100,50,74
1125,100,10,1,1,49,100,50,85
1102,100,10,1,1,3,100,50,260
1126,100,10,1,1,51,100,50,81
1129,100,10,1,1,57,100,50,80
1128,100,10,1,1,55,100,50,90
1130,100,10,1,1,59,100,50,94
1131,100,10,1,1,61,100,50,91
1127,100,10,1,1,53,100,50,107
1135,100,10,1,1,69,100,50,72
1132,100,10,1,1,63,100,50,80
1133,100,10,1,1,65,100,50,80
1134,100,10,1,1,67,100,50,79
1137,100,10,1,1,73,100,50,78
1136,100,10,1,1,71,100,50,92
1139,100,10,1,1,77,100,50,79
1138,100,10,1,1,75,100,50,98
1142,100,10,1,1,83,100,50,88
1140,100,10,1,1,79,100,50,90
1141,100,10,1,1,81,100,50,86
1144,100,10,1,1,87,100,50,79
1143,100,10,1,1,85,100,50,80
1146,100,10,1,1,91,100,50,75
1149,100,10,1,1,97,100,50,72
1150,100,10,1,1,99,100,50,79
1147,100,10,1,1,93,100,50,81
1145,100,10,1,1,89,100,50,87
1148,100,10,1,1,95,100,50,80
1154,100,10,1,1,7,200,50,158
1158,100,10,1,1,15,200,50,94
1157,100,10,1,1,13,200,50,143
1156,100,10,1,1,11,200,50,150
1101,100,10,1,1,1,100,50,570
1162,100,10,1,1,23,200,50,83
1159,100,10,1,1,17,200,50,158
1164,100,10,1,1,27,200,50,78
1155,100,10,1,1,9,200,50,188
1153,100,10,1,1,5,200,50,229
1160,100,10,1,1,19,200,50,94
1163,100,10,1,1,25,200,50,91
1152,100,10,1,1,3,200,50,233
1161,100,10,1,1,21,200,50,129
1165,100,10,1,1,29,200,50,109
1169,100,10,1,1,37,200,50,77
1166,100,10,1,1,31,200,50,96
1167,100,10,1,1,33,200,50,98
1171,100,10,1,1,41,200,50,72
1168,100,10,1,1,35,200,50,104
1170,100,10,1,1,39,200,50,90
1175,100,10,1,1,49,200,50,81
1177,100,10,1,1,53,200,50,76
1173,100,10,1,1,45,200,50,98
1174,100,10,1,1,47,200,50,88
1176,100,10,1,1,51,200,50,86
1172,100,10,1,1,43,200,50,99
1178,100,10,1,1,55,200,50,82
1179,100,10,1,1,57,200,50,100
1180,100,10,1,1,59,200,50,74
1181,100,10,1,1,61,200,50,69
1184,100,10,1,1,67,200,50,72
1182,100,10,1,1,63,200,50,79
1183,100,10,1,1,65,200,50,74
1186,100,10,1,1,71,200,50,83
1185,100,10,1,1,69,200,50,80
1187,100,10,1,1,73,200,50,84
1190,100,10,1,1,79,200,50,74
1189,100,10,1,1,77,200,50,91
1193,100,10,1,1,85,200,50,72
1192,100,10,1,1,83,200,50,88
1191,100,10,1,1,81,200,50,93
1194,100,10,1,1,87,200,50,68
1188,100,10,1,1,75,200,50,104
1196,100,10,1,1,91,200,50,77
1195,100,10,1,1,89,200,50,91
1151,100,10,1,1,1,200,50,539
1197,100,10,1,1,93,200,50,100
1199,100,10,1,1,97,200,50,81
1198,100,10,1,1,95,200,50,94
1200,100,10,1,1,99,200,50,90
1206,100,10,1,1,11,5,50,138
1207,100,10,1,1,13,5,50,146
1211,100,10,1,1,21,5,50,109
1210,100,10,1,1,19,5,50,109
1209,100,10,1,1,17,5,50,142
1203,100,10,1,1,5,5,50,193
1204,100,10,1,1,7,5,50,184
1212,100,10,1,1,23,5,50,129
1208,100,10,1,1,15,5,50,176
1205,100,10,1,1,9,5,50,211
1202,100,10,1,1,3,5,50,283
1214,100,10,1,1,27,5,50,137
1215,100,10,1,1,29,5,50,124
1213,100,10,1,1,25,5,50,143
1216,100,10,1,1,31,5,50,146
1217,100,10,1,1,33,5,50,124
1218,100,10,1,1,35,5,50,128
1219,100,10,1,1,37,5,50,121
1221,100,10,1,1,41,5,50,122
1220,100,10,1,1,39,5,50,130
1224,100,10,1,1,47,5,50,99
1222,100,10,1,1,43,5,50,141
1223,100,10,1,1,45,5,50,131
1226,100,10,1,1,51,5,50,110
1227,100,10,1,1,53,5,50,111
1225,100,10,1,1,49,5,50,125
1230,100,10,1,1,59,5,50,112
1229,100,10,1,1,57,5,50,111
1228,100,10,1,1,55,5,50,130
1231,100,10,1,1,61,5,50,128
1201,100,10,1,1,1,5,50,572
1233,100,10,1,1,65,5,50,125
1236,100,10,1,1,71,5,50,110
1234,100,10,1,1,67,5,50,123
1237,100,10,1,1,73,5,50,116
1235,100,10,1,1,69,5,50,111
1232,100,10,1,1,63,5,50,129
1239,100,10,1,1,77,5,50,116
1238,100,10,1,1,75,5,50,120
1240,100,10,1,1,79,5,50,123
1241,100,10,1,1,81,5,50,127
1242,100,10,1,1,83,5,50,119
1244,100,10,1,1,87,5,50,102
1243,100,10,1,1,85,5,50,126
1245,100,10,1,1,89,5,50,114
1254,100,10,1,1,7,10,50,151
1246,100,10,1,1,91,5,50,108
1256,100,10,1,1,11,10,50,137
1255,100,10,1,1,9,10,50,149
1253,100,10,1,1,5,10,50,178
1257,100,10,1,1,13,10,50,140
1258,100,10,1,1,15,10,50,107
1247,100,10,1,1,93,5,50,105
1259,100,10,1,1,17,10,50,133
1252,100,10,1,1,3,10,50,262
1248,100,10,1,1,95,5,50,119
1261,100,10,1,1,21,10,50,93
1260,100,10,1,1,19,10,50,123
1265,100,10,1,1,29,10,50,83
1262,100,10,1,1,23,10,50,90
1263,100,10,1,1,25,10,50,88
1250,100,10,1,1,99,5,50,122
1264,100,10,1,1,27,10,50,109
1267,100,10,1,1,33,10,50,101
1266,100,10,1,1,31,10,50,102
1269,100,10,1,1,37,10,50,99
1268,100,10,1,1,35,10,50,106
1249,100,10,1,1,97,5,50,152
1271,100,10,1,1,41,10,50,85
1270,100,10,1,1,39,10,50,107
1272,100,10,1,1,43,10,50,101
1276,100,10,1,1,51,10,50,84
1274,100,10,1,1,47,10,50,107
1273,100,10,1,1,45,10,50,97
1277,100,10,1,1,53,10,50,86
1275,100,10,1,1,49,10,50,95
1278,100,10,1,1,55,10,50,106
1279,100,10,1,1,57,10,50,95
1280,100,10,1,1,59,10,50,99
1282,100,10,1,1,63,10,50,90
1281,100,10,1,1,61,10,50,104
1283,100,10,1,1,65,10,50,105
1284,100,10,1,1,67,10,50,99
1286,100,10,1,1,71,10,50,90
1285,100,10,1,1,69,10,50,98
1287,100,10,1,1,73,10,50,93
1292,100,10,1,1,83,10,50,86
1291,100,10,1,1,81,10,50,90
1288,100,10,1,1,75,10,50,96
1290,100,10,1,1,79,10,50,103
1289,100,10,1,1,77,10,50,102
1251,100,10,1,1,1,10,50,613
1294,100,10,1,1,87,10,50,93
1293,100,10,1,1,85,10,50,95
1295,100,10,1,1,89,10,50,100
1296,100,10,1,1,91,10,50,85
1297,100,10,1,1,93,10,50,89
1299,100,10,1,1,97,10,50,80
1298,100,10,1,1,95,10,50,91
1304,100,10,1,1,7,20,50,114
1300,100,10,1,1,99,10,50,95
1307,100,10,1,1,13,20,50,123
1303,100,10,1,1,5,20,50,170
1308,100,10,1,1,15,20,50,117
1306,100,10,1,1,11,20,50,139
1311,100,10,1,1,21,20,50,89
1310,100,10,1,1,19,20,50,97
1305,100,10,1,1,9,20,50,174
1309,100,10,1,1,17,20,50,105
1312,100,10,1,1,23,20,50,94
1315,100,10,1,1,29,20,50,78
1313,100,10,1,1,25,20,50,88
1314,100,10,1,1,27,20,50,95
1316,100,10,1,1,31,20,50,91
1302,100,10,1,1,3,20,50,224
1317,100,10,1,1,33,20,50,104
1318,100,10,1,1,35,20,50,91
1322,100,10,1,1,43,20,50,75
1321,100,10,1,1,41,20,50,77
1323,100,10,1,1,45,20,50,79
1320,100,10,1,1,39,20,50,96
1319,100,10,1,1,37,20,50,84
1324,100,10,1,1,47,20,50,87
1325,100,10,1,1,49,20,50,89
1326,100,10,1,1,51,20,50,99
1327,100,10,1,1,53,20,50,91
1329,100,10,1,1,57,20,50,74
1330,100,10,1,1,59,20,50,79
1328,100,10,1,1,55,20,50,93
1332,100,10,1,1,63,20,50,74
1331,100,10,1,1,61,20,50,84
1333,100,10,1,1,65,20,50,79
1334,100,10,1,1,67,20,50,82
1336,100,10,1,1,71,20,50,76
1337,100,10,1,1,73,20,50,88
1339,100,10,1,1,77,20,50,76
1335,100,10,1,1,69,20,50,100
1340,100,10,1,1,79,20,50,75
1341,100,10,1,1,81,20,50,80
1338,100,10,1,1,75,20,50,99
1343,100,10,1,1,85,20,50,72
1345,100,10,1,1,89,20,50,70
1344,100,10,1,1,87,20,50,72
1342,100,10,1,1,83,20,50,88
1346,100,10,1,1,91,20,50,69
1347,100,10,1,1,93,20,50,64
1348,100,10,1,1,95,20,50,76
1349,100,10,1,1,97,20,50,75
1350,100,10,1,1,99,20,50,71
1356,100,10,1,1,11,50,50,136
1354,100,10,1,1,7,50,50,136
1355,100,10,1,1,9,50,50,157
1358,100,10,1,1,15,50,50,109
1301,100,10,1,1,1,20,50,561
1361,100,10,1,1,21,50,50,92
1360,100,10,1,1,19,50,50,81
1362,100,10,1,1,23,50,50,83
1359,100,10,1,1,17,50,50,112
1353,100,10,1,1,5,50,50,158
1357,100,10,1,1,13,50,50,137
1364,100,10,1,1,27,50,50,91
1365,100,10,1,1,29,50,50,89
1363,100,10,1,1,25,50,50,165
1368,100,10,1,1,35,50,50,72
1366,100,10,1,1,31,50,50,85
1367,100,10,1,1,33,50,50,89
1370,100,10,1,1,39,50,50,85
1352,100,10,1,1,3,50,50,297
1374,100,10,1,1,47,50,50,76
1371,100,10,1,1,41,50,50,82
1372,100,10,1,1,43,50,50,77
1373,100,10,1,1,45,50,50,96
1376,100,10,1,1,51,50,50,71
1375,100,10,1,1,49,50,50,81
1369,100,10,1,1,37,50,50,125
1377,100,10,1,1,53,50,50,64
1378,100,10,1,1,55,50,50,82
1379,100,10,1,1,57,50,50,80
1380,100,10,1,1,59,50,50,77
1386,100,10,1,1,71,50,50,57
1383,100,10,1,1,65,50,50,67
1382,100,10,1,1,63,50,50,79
1385,100,10,1,1,69,50,50,72
1381,100,10,1,1,61,50,50,87
1384,100,10,1,1,67,50,50,83
1387,100,10,1,1,73,50,50,75
1389,100,10,1,1,77,50,50,90
1392,100,10,1,1,83,50,50,70
1391,100,10,1,1,81,50,50,69
1388,100,10,1,1,75,50,50,87
1390,100,10,1,1,79,50,50,92
1393,100,10,1,1,85,50,50,77
1394,100,10,1,1,87,50,50,71
1396,100,10,1,1,91,50,50,79
1398,100,10,1,1,95,50,50,70
1395,100,10,1,1,89,50,50,83
1397,100,10,1,1,93,50,50,89
1399,100,10,1,1,97,50,50,85
1400,100,10,1,1,99,50,50,83
1405,100,10,1,1,9,100,50,125
1404,100,10,1,1,7,100,50,131
1408,100,10,1,1,15,100,50,112
1407,100,10,1,1,13,100,50,145
1406,100,10,1,1,11,100,50,154
1409,100,10,1,1,17,100,50,139
1351,100,10,1,1,1,50,50,632
1410,100,10,1,1,19,100,50,97
1412,100,10,1,1,23,100,50,110
1403,100,10,1,1,5,100,50,196
1413,100,10,1,1,25,100,50,83
1411,100,10,1,1,21,100,50,122
1415,100,10,1,1,29,100,50,85
1414,100,10,1,1,27,100,50,100
1417,100,10,1,1,33,100,50,92
1416,100,10,1,1,31,100,50,84
1418,100,10,1,1,35,100,50,76
1402,100,10,1,1,3,100,50,275
1422,100,10,1,1,43,100,50,68
1420,100,10,1,1,39,100,50,90
1421,100,10,1,1,41,100,50,91
1419,100,10,1,1,37,100,50,110
1424,100,10,1,1,47,100,50,89
1423,100,10,1,1,45,100,50,94
1426,100,10,1,1,51,100,50,75
1428,100,10,1,1,55,100,50,72
1427,100,10,1,1,53,100,50,87
1425,100,10,1,1,49,100,50,95
1429,100,10,1,1,57,100,50,102
1430,100,10,1,1,59,100,50,80
1431,100,10,1,1,61,100,50,76
1432,100,10,1,1,63,100,50,75
1434,100,10,1,1,67,100,50,70
1435,100,10,1,1,69,100,50,68
1436,100,10,1,1,71,100,50,85
1433,100,10,1,1,65,100,50,110
1438,100,10,1,1,75,100,50,79
1443,100,10,1,1,85,100,50,63
1439,100,10,1,1,77,100,50,87
1442,100,10,1,1,83,100,50,75
1437,100,10,1,1,73,100,50,100
1441,100,10,1,1,81,100,50,81
1440,100,10,1,1,79,100,50,75
1444,100,10,1,1,87,100,50,81
1445,100,10,1,1,89,100,50,91
1447,100,10,1,1,93,100,50,75
1446,100,10,1,1,91,100,50,85
1448,100,10,1,1,95,100,50,80
1449,100,10,1,1,97,100,50,71
1450,100,10,1,1,99,100,50,85
1456,100,10,1,1,11,200,50,109
1458,100,10,1,1,15,200,50,97
1401,100,10,1,1,1,100,50,581
1455,100,10,1,1,9,200,50,150
1457,100,10,1,1,13,200,50,127
1459,100,10,1,1,17,200,50,111
1460,100,10,1,1,19,200,50,104
1454,100,10,1,1,7,200,50,199
1462,100,10,1,1,23,200,50,87
1461,100,10,1,1,21,200,50,100
1453,100,10,1,1,5,200,50,187
1463,100,10,1,1,25,200,50,120
1465,100,10,1,1,29,200,50,82
1464,100,10,1,1,27,200,50,109
1467,100,10,1,1,33,200,50,98
1468,100,10,1,1,35,200,50,74
1471,100,10,1,1,41,200,50,83
1469,100,10,1,1,37,200,50,94
1472,100,10,1,1,43,200,50,80
1466,100,10,1,1,31,200,50,132
1470,100,10,1,1,39,200,50,92
1473,100,10,1,1,45,200,50,78
1475,100,10,1,1,49,200,50,73
1452,100,10,1,1,3,200,50,313
1474,100,10,1,1,47,200,50,113
1476,100,10,1,1,51,200,50,102
1478,100,10,1,1,55,200,50,74
1477,100,10,1,1,53,200,50,91
1479,100,10,1,1,57,200,50,98
1482,100,10,1,1,63,200,50,81
1481,100,10,1,1,61,200,50,83
1484,100,10,1,1,67,200,50,72
1483,100,10,1,1,65,200,50,76
1480,100,10,1,1,59,200,50,88
1485,100,10,1,1,69,200,50,76
1486,100,10,1,1,71,200,50,88
1487,100,10,1,1,73,200,50,94
1488,100,10,1,1,75,200,50,86
1489,100,10,1,1,77,200,50,82
1490,100,10,1,1,79,200,50,81
1491,100,10,1,1,81,200,50,82
1493,100,10,1,1,85,200,50,86
1492,100,10,1,1,83,200,50,81
1494,100,10,1,1,87,200,50,81
1497,100,10,1,1,93,200,50,63
1499,100,10,1,1,97,200,50,73
1495,100,10,1,1,89,200,50,104
1496,100,10,1,1,91,200,50,89
1498,100,10,1,1,95,200,50,87
1500,100,10,1,1,99,200,50,79
1451,100,10,1,1,1,200,50,555
1504,100,10,1,1,7,5,50,189
1508,100,10,1,1,15,5,50,122
1506,100,10,1,1,11,5,50,139
